machine_id,machine_type,active_time,fault_type,repair/replace_type,cost,event_type
8,Conveyor Belt,81000,,Maintenance Service,50,Service
8,Conveyor Belt,83515,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,84000,,Maintenance Service,50,Service
8,Conveyor Belt,84015,Sensors,Preemptive Replacement of Sensors,180,Preemptive Replacement
8,Conveyor Belt,85429,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,87000,,Maintenance Service,50,Service
8,Conveyor Belt,87682,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,89083,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,90000,,Maintenance Service,50,Service
8,Conveyor Belt,93000,,Maintenance Service,50,Service
8,Conveyor Belt,94029,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,94529,Motor,Preemptive Replacement of Motor,600,Preemptive Replacement
8,Conveyor Belt,95606,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,96000,,Maintenance Service,50,Service
8,Conveyor Belt,99000,,Maintenance Service,50,Service
8,Conveyor Belt,99563,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,102000,,Maintenance Service,50,Service
8,Conveyor Belt,103331,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,103488,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,104623,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,105000,,Maintenance Service,50,Service
8,Conveyor Belt,108000,,Maintenance Service,50,Service
8,Conveyor Belt,109608,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,111000,,Maintenance Service,50,Service
8,Conveyor Belt,111794,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,112756,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,114000,,Maintenance Service,50,Service
8,Conveyor Belt,114992,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,117000,,Maintenance Service,50,Service
8,Conveyor Belt,119502,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,119961,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,120000,,Maintenance Service,50,Service
8,Conveyor Belt,122625,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,123000,,Maintenance Service,50,Service
8,Conveyor Belt,125226,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,126000,,Maintenance Service,50,Service
8,Conveyor Belt,126862,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,129000,,Maintenance Service,50,Service
8,Conveyor Belt,130580,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,132000,,Maintenance Service,50,Service
8,Conveyor Belt,132344,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,132844,Motor,Preemptive Replacement of Motor,600,Preemptive Replacement
8,Conveyor Belt,134692,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,135000,,Maintenance Service,50,Service
8,Conveyor Belt,135879,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,138000,,Maintenance Service,50,Service
8,Conveyor Belt,141000,,Maintenance Service,50,Service
8,Conveyor Belt,141191,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,141737,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,141949,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,144000,,Maintenance Service,50,Service
8,Conveyor Belt,146871,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,147000,,Maintenance Service,50,Service
8,Conveyor Belt,149739,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,150000,,Maintenance Service,50,Service
8,Conveyor Belt,151421,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,151850,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,153000,,Maintenance Service,50,Service
8,Conveyor Belt,156000,,Maintenance Service,50,Service
8,Conveyor Belt,157113,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,157421,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,159000,,Maintenance Service,50,Service
8,Conveyor Belt,160882,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,162000,,Maintenance Service,50,Service
8,Conveyor Belt,162489,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,165000,,Maintenance Service,50,Service
8,Conveyor Belt,165395,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,165895,Belt,Preemptive Replacement of Belt,250,Preemptive Replacement
8,Conveyor Belt,167618,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,168000,,Maintenance Service,50,Service
8,Conveyor Belt,170721,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,171000,,Maintenance Service,50,Service
8,Conveyor Belt,172603,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,173365,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,173865,Sensors,Preemptive Replacement of Sensors,180,Preemptive Replacement
8,Conveyor Belt,174000,,Maintenance Service,50,Service
8,Conveyor Belt,177000,,Maintenance Service,50,Service
8,Conveyor Belt,178837,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,180000,,Maintenance Service,50,Service
8,Conveyor Belt,180316,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,180950,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,183000,,Maintenance Service,50,Service
8,Conveyor Belt,184379,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,186000,,Maintenance Service,50,Service
8,Conveyor Belt,188738,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,189000,,Maintenance Service,50,Service
8,Conveyor Belt,189476,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,189557,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,192000,,Maintenance Service,50,Service
8,Conveyor Belt,194838,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,195000,,Maintenance Service,50,Service
8,Conveyor Belt,195845,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,196345,Motor,Preemptive Replacement of Motor,600,Preemptive Replacement
8,Conveyor Belt,198000,,Maintenance Service,50,Service
8,Conveyor Belt,199937,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,201000,,Maintenance Service,50,Service
8,Conveyor Belt,203854,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,204000,,Maintenance Service,50,Service
8,Conveyor Belt,205140,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,205200,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,207000,,Maintenance Service,50,Service
8,Conveyor Belt,210000,,Maintenance Service,50,Service
8,Conveyor Belt,210491,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,211425,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,213000,,Maintenance Service,50,Service
8,Conveyor Belt,214506,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,216000,,Maintenance Service,50,Service
8,Conveyor Belt,216036,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,219000,,Maintenance Service,50,Service
8,Conveyor Belt,219534,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,221195,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,222000,,Maintenance Service,50,Service
8,Conveyor Belt,223873,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,225000,,Maintenance Service,50,Service
8,Conveyor Belt,226522,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,227097,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,228000,,Maintenance Service,50,Service
8,Conveyor Belt,231000,,Maintenance Service,50,Service
8,Conveyor Belt,232175,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,233605,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,234000,,Maintenance Service,50,Service
8,Conveyor Belt,234651,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,237000,,Maintenance Service,50,Service
8,Conveyor Belt,237488,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,240000,,Maintenance Service,50,Service
8,Conveyor Belt,242646,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,243000,,Maintenance Service,50,Service
8,Conveyor Belt,243011,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,243213,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,246000,,Maintenance Service,50,Service
8,Conveyor Belt,247745,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,249000,,Maintenance Service,50,Service
8,Conveyor Belt,251469,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,252000,,Maintenance Service,50,Service
8,Conveyor Belt,253097,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,253395,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,255000,,Maintenance Service,50,Service
8,Conveyor Belt,258000,,Maintenance Service,50,Service
8,Conveyor Belt,258563,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,259389,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,261000,,Maintenance Service,50,Service
8,Conveyor Belt,262953,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,263829,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,264000,,Maintenance Service,50,Service
8,Conveyor Belt,267000,,Maintenance Service,50,Service
8,Conveyor Belt,267189,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,269101,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,270000,,Maintenance Service,50,Service
8,Conveyor Belt,272270,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,272770,Sensors,Preemptive Replacement of Sensors,180,Preemptive Replacement
8,Conveyor Belt,273000,,Maintenance Service,50,Service
8,Conveyor Belt,274887,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,276000,,Maintenance Service,50,Service
8,Conveyor Belt,277704,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,279000,,Maintenance Service,50,Service
8,Conveyor Belt,281888,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,282000,,Maintenance Service,50,Service
8,Conveyor Belt,282836,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,282848,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,283348,Sensors,Preemptive Replacement of Sensors,180,Preemptive Replacement
8,Conveyor Belt,285000,,Maintenance Service,50,Service
8,Conveyor Belt,288000,,Maintenance Service,50,Service
8,Conveyor Belt,288348,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,290837,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,291000,,Maintenance Service,50,Service
8,Conveyor Belt,291243,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,293824,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,294000,,Maintenance Service,50,Service
8,Conveyor Belt,297000,,Maintenance Service,50,Service
8,Conveyor Belt,298596,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,298909,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,300000,,Maintenance Service,50,Service
8,Conveyor Belt,301052,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,303000,,Maintenance Service,50,Service
8,Conveyor Belt,304310,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,306000,,Maintenance Service,50,Service
8,Conveyor Belt,306631,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,309000,,Maintenance Service,50,Service
8,Conveyor Belt,309860,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,310201,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,310701,Sensors,Preemptive Replacement of Sensors,180,Preemptive Replacement
8,Conveyor Belt,312000,,Maintenance Service,50,Service
8,Conveyor Belt,314827,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,315000,,Maintenance Service,50,Service
8,Conveyor Belt,315984,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,316484,Belt,Preemptive Replacement of Belt,250,Preemptive Replacement
8,Conveyor Belt,318000,,Maintenance Service,50,Service
8,Conveyor Belt,319880,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,321000,,Maintenance Service,50,Service
8,Conveyor Belt,321127,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,323465,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,324000,,Maintenance Service,50,Service
8,Conveyor Belt,326341,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,327000,,Maintenance Service,50,Service
8,Conveyor Belt,329590,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,330000,,Maintenance Service,50,Service
8,Conveyor Belt,331312,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,331494,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,333000,,Maintenance Service,50,Service
8,Conveyor Belt,336000,,Maintenance Service,50,Service
8,Conveyor Belt,337112,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,339000,,Maintenance Service,50,Service
8,Conveyor Belt,339239,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,339355,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,342000,,Maintenance Service,50,Service
8,Conveyor Belt,342170,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,345000,,Maintenance Service,50,Service
8,Conveyor Belt,347496,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,347996,Belt,Preemptive Replacement of Belt,250,Preemptive Replacement
8,Conveyor Belt,348000,,Maintenance Service,50,Service
8,Conveyor Belt,348994,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,351000,,Maintenance Service,50,Service
8,Conveyor Belt,352921,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,354000,,Maintenance Service,50,Service
8,Conveyor Belt,354914,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,357000,,Maintenance Service,50,Service
8,Conveyor Belt,358227,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,358512,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,360000,,Maintenance Service,50,Service
8,Conveyor Belt,363000,,Maintenance Service,50,Service
8,Conveyor Belt,363451,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,363713,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,366000,,Maintenance Service,50,Service
8,Conveyor Belt,367532,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,369000,,Maintenance Service,50,Service
8,Conveyor Belt,369097,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,371436,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,372000,,Maintenance Service,50,Service
8,Conveyor Belt,374240,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,375000,,Maintenance Service,50,Service
8,Conveyor Belt,376562,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,378000,,Maintenance Service,50,Service
8,Conveyor Belt,379059,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,379409,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,381000,,Maintenance Service,50,Service
8,Conveyor Belt,384000,,Maintenance Service,50,Service
8,Conveyor Belt,384762,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,385262,Belt,Preemptive Replacement of Belt,250,Preemptive Replacement
8,Conveyor Belt,385810,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,387000,,Maintenance Service,50,Service
8,Conveyor Belt,390000,,Maintenance Service,50,Service
8,Conveyor Belt,390052,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,392327,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,393000,,Maintenance Service,50,Service
8,Conveyor Belt,394849,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,395462,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,396000,,Maintenance Service,50,Service
8,Conveyor Belt,399000,,Maintenance Service,50,Service
8,Conveyor Belt,400256,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,400754,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,402000,,Maintenance Service,50,Service
8,Conveyor Belt,404200,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,405000,,Maintenance Service,50,Service
8,Conveyor Belt,406117,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,408000,,Maintenance Service,50,Service
8,Conveyor Belt,408503,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,411000,,Maintenance Service,50,Service
8,Conveyor Belt,411471,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,411971,Motor,Preemptive Replacement of Motor,600,Preemptive Replacement
8,Conveyor Belt,414000,,Maintenance Service,50,Service
8,Conveyor Belt,416699,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,416796,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,417000,,Maintenance Service,50,Service
8,Conveyor Belt,420000,,Maintenance Service,50,Service
8,Conveyor Belt,420960,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,422341,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,423000,,Maintenance Service,50,Service
8,Conveyor Belt,424003,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,426000,,Maintenance Service,50,Service
8,Conveyor Belt,427647,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,428147,Belt,Preemptive Replacement of Belt,250,Preemptive Replacement
8,Conveyor Belt,429000,,Maintenance Service,50,Service
8,Conveyor Belt,430645,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,432000,,Maintenance Service,50,Service
8,Conveyor Belt,433021,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,435000,,Maintenance Service,50,Service
8,Conveyor Belt,435216,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,438000,,Maintenance Service,50,Service
8,Conveyor Belt,438321,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,440919,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,441000,,Maintenance Service,50,Service
8,Conveyor Belt,441419,Sensors,Preemptive Replacement of Sensors,180,Preemptive Replacement
8,Conveyor Belt,443140,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,444000,,Maintenance Service,50,Service
8,Conveyor Belt,446386,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,447000,,Maintenance Service,50,Service
8,Conveyor Belt,450000,,Maintenance Service,50,Service
8,Conveyor Belt,450764,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,450803,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,451303,Sensors,Preemptive Replacement of Sensors,180,Preemptive Replacement
8,Conveyor Belt,453000,,Maintenance Service,50,Service
8,Conveyor Belt,456000,,Maintenance Service,50,Service
8,Conveyor Belt,456158,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,458903,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,459000,,Maintenance Service,50,Service
8,Conveyor Belt,460540,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,461236,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,462000,,Maintenance Service,50,Service
8,Conveyor Belt,465000,,Maintenance Service,50,Service
8,Conveyor Belt,466489,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,466919,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,468000,,Maintenance Service,50,Service
8,Conveyor Belt,470056,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,471000,,Maintenance Service,50,Service
8,Conveyor Belt,471564,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,474000,,Maintenance Service,50,Service
8,Conveyor Belt,475147,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,476760,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,477000,,Maintenance Service,50,Service
8,Conveyor Belt,480000,,Maintenance Service,50,Service
8,Conveyor Belt,480269,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,481678,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,483000,,Maintenance Service,50,Service
8,Conveyor Belt,483154,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,486000,,Maintenance Service,50,Service
8,Conveyor Belt,486913,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,489000,,Maintenance Service,50,Service
8,Conveyor Belt,489617,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,491250,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,492000,,Maintenance Service,50,Service
8,Conveyor Belt,492165,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,495000,,Maintenance Service,50,Service
8,Conveyor Belt,497561,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,498000,,Maintenance Service,50,Service
8,Conveyor Belt,498315,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,499687,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,501000,,Maintenance Service,50,Service
8,Conveyor Belt,502694,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,504000,,Maintenance Service,50,Service
8,Conveyor Belt,506532,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,507000,,Maintenance Service,50,Service
8,Conveyor Belt,507857,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,509267,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,510000,,Maintenance Service,50,Service
8,Conveyor Belt,512970,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,513000,,Maintenance Service,50,Service
8,Conveyor Belt,514197,Belt,Replaced Belt,250,Failure
